data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1600153,466,MLI1990,1990,1-May-18,2018,1,Violence against civilians,Islamic State (Greater Sahara),,2,Civilians (Mali),Imghad Ethnic Group (Mali),7,27,Western Africa,Mali,Gao,Menaka,Menaka,Ti Dinbawi,15.3859,1.4505,2,Menastream,Other-Local,"On May 1, presumed ISGS militants attacked an Imghad camp in Tindibawen, killing eleven individuals including a village chief.",11,1525715434,MLI
1600152,466,MLI1989,1989,1-May-18,2018,1,Violence against civilians,Islamic State (Greater Sahara),,2,Civilians (Mali),Dawsahak Ethnic Group (Mali),7,27,Western Africa,Mali,Gao,Menaka,Anderamboukane,Intaylalene,15.3724,2.9518,2,Menastream,Other-Local,"On May 1, presumed ISGS militants attacked an Idarfane camp in the area of Intaylalene, killing six civilians.",6,1525715434,MLI
1600151,466,MLI1988,1988,30-Apr-18,2018,1,Remote violence,Military Forces of France,,8,Islamic State (Greater Sahara),,2,28,Western Africa,Mali,Gao,Menaka,Menaka,Tabonkort,15.3826,2.1009,2,Menastream,Other-Local,"On April 30, French forces of operation Barkhane carried out an air raid operation northeast of Tabankort, killing 14 presumed ISGS militants",14,1525715434,MLI
1617818,466,MLI1987,1987,29-Apr-18,2018,1,Violence against civilians,Islamic State (Greater Sahara),,2,Civilians (Mali),Government of Mali (2013-),7,27,Western Africa,Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,1,Menastream; Kibaru,Other-Local,"On April 29, ISGS militants assassinated the subprefect of Ouinerden at his home in Gossi.",1,1528119778,MLI
1639717,466,MLI1986,1986,29-Apr-18,2018,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),Dawsahak Ethnic Group (Mali),7,37,Western Africa,Mali,Gao,Ansongo,Ouattagouna,Kamgala,15.376,0.7561,2,Menastream,Other-Local,"On April 29, unknown gunmen attacked a vehicle in the area of Kamgala, carrying market-goers returning from the weekly market in Ayorou, Niger, a civilian was killed and another wounded, both members of the Idaksahak community, the attack comes amidst escalating intercommunal violence and fighting between armed groups in the border areas between Mali and Niger.",1,1529947889,MLI
1603303,466,MLI2001,2001,29-Apr-18,2018,1,Violence against civilians,Dozo Militia,Dogon Ethnic Group (Mali),4,Civilians (Mali),Fulani Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Dougoutene I,Arguene,13.9355,-3.1958,1,Menastream,Other-Local,"On April 29, Dozo militiamen attacked the Fulani hamlet of Arguene, near Toroli, killing four civilians and wounding another.",4,1526319991,MLI
1603301,466,MLI1999,1999,28-Apr-18,2018,1,Remote violence,Military Forces of Mali (2013-),,1,Dozo Militia,Dogon Ethnic Group (Mali),4,14,Western Africa,Mali,Mopti,Koro,Koro,Koro,14.0778,-3.0832,1,Menastream,Other-Local,"On April 28, the Malian air force carried out an airstrike against Dozo militiamen who were on their return to Koro after having massacred Fulani civilians and burned down the hamlet of Samani. One Dozo killed, several wounded.",1,1526319991,MLI
1603302,466,MLI2000,2000,28-Apr-18,2018,1,Violence against civilians,Dozo Militia,Dogon Ethnic Group (Mali),4,Civilians (Mali),Fulani Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Koro,Samani,14.2187,-3.2202,1,Menastream,Other-Local,"On April 28, Dozo militiamen attacked the Fulani hamlet Samani, the hamlet was completely burned to the ground and ten civilians killed.",10,1526319991,MLI
1632165,466,MLI2038,2038,28-Apr-18,2018,1,Strategic development,Dawsahak Ethnic Militia (Mali),,4,Tuareg Ethnic Militia (Mali),Imajgan Ethnic Militia (Mali),4,44,Western Africa,Mali,Gao,Menaka,Menaka,Menaka,15.9182,2.4022,3,HD Centre,Other,"Agreement: On 28 April 2018, the Dawsahak (Tarbanasa and Ibawen) and Imajgan (Targaitamout) communities from the Menaka region signed a Cessation of Hostilities Agreement (CoH) in Niamey, Niger.",0,1528732355,MLI
1600148,466,MLI1985,1985,27-Apr-18,2018,1,Remote violence,Military Forces of France,,8,Civilians (Mali),,7,78,Western Africa,Mali,Gao,Ansongo,Tessit,Tessit,15.2238,0.2925,2,Menastream,Other-Local,"On April 27, French aircrafts of Operation Barkhane carried out a strike that hit a hut near Tessit, no casualties recorded.",0,1525715434,MLI
1592600,466,MLI1982,1982,27-Apr-18,2018,1,Violence against civilians,Islamic State (Greater Sahara),,2,Civilians (Mali),Tuareg Ethnic Group (Mali),7,27,Western Africa,Mali,Gao,Menaka,Anderamboukane,Erari,15.559,2.5396,2,Agence France Presse; Associated Press,International,"On April 27, presumed ISGS militants attacked a Doussahak camp in Awakassa, killing 31 men, there are conflicting reports on whether the victims were civilians or combatants.",31,1525109183,MLI
1745383,466,MLI1996,1996,27-Apr-18,2018,1,Battle-No change of territory,Fulani Ethnic Militia (Mali),Herders (Mali),4,Dozo Militia,Dogon Ethnic Group (Mali),4,44,Western Africa,Mali,Mopti,Koro,Diankabou,Anakila,14.5733,-3.0653,2,Menastream,Other-Local,"On April 27, Fulani and Dozo militiamen clashed near Anakila, area of Diankabou. Two Dozos killed.",2,1536004223,MLI
1603299,466,MLI1997,1997,27-Apr-18,2018,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),Fulani Ethnic Group (Mali),7,37,Western Africa,Mali,Mopti,Douentza,Mondoro,Moniekana,14.6769,-1.6689,2,Menastream,Other-Local,"On April 27, unknown gunmen assassinated two civilians of the Fulani community between Mougnoukana and Gondoware.",2,1526319991,MLI
1745384,466,MLI1998,1998,27-Apr-18,2018,1,Violence against civilians,Fulani Ethnic Militia (Mali),Herders (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Kassa,Amba,14.7916,-2.9708,2,Menastream,Other-Local,"On April 27, the bodies of two young Dogons and a third severely wounded were found near Amba, Cercle of Kassa, presumably attacked by Fulani militiamen.",2,1536004223,MLI
1639716,466,MLI1984,1984,26-Apr-18,2018,1,Remote violence,Military Forces of France,,8,Islamic State (Greater Sahara),,2,28,Western Africa,Mali,Gao,Ansongo,Ouattagouna,Sorori,15.2874,0.8307,2,Menastream,Other-Local,"On April 26, French aircrafts of Operation Barkhane carried out strikes targeting IS militants in the area of Sorori, no casualties reported.",0,1529947889,MLI
1592599,466,MLI1981,1981,26-Apr-18,2018,1,Battle-No change of territory,Islamic State (Greater Sahara),,2,MSA: Movement for Azawad Salvation,,3,23,Western Africa,Mali,Gao,Menaka,Anderamboukane,Akeloz,15.5084,3.4835,2,Agence France Presse; Menastream,Other-International,"On April 26, presumed ISGS militants attacked a group of MSA militimen in the area of Aklize near the Niger border, killing 12 militiamen, four militants were also killed in the clashes, while MSA claimed it was a civilian camp, accumulating reports and local journalists indicated that it was a lost battle MSA attempted to cover up.",16,1525109183,MLI
1592598,466,MLI1980,1980,25-Apr-18,2018,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Mopti,Douentza,Douentza,Douentza,14.9951,-2.9517,2,Menastream; Mali Actu,Other-Subnational,"On April 25; the subprefect of Hombori was abducted by unknown gunmen on the road towards Douentza while en route to Mopti and the vehicle he was travelling seized, he was later found abandoned, safe and sound.",0,1525109183,MLI
1592597,466,MLI1979,1979,25-Apr-18,2018,1,Strategic development,Government of Mali (2013-),,1,,,0,10,Western Africa,Mali,Bamako,Bamako,Kalban-Coro,Bamako,12.65,-8,1,Mali Actu,Subnational,"Agreement: On April 25, it was reported that the Malian government had taken the decision to include non-signatories of the peace agreement and self-defense groups in the DDR process and mixed patrols.",0,1525109183,MLI
1883979,466,MLI1978,1978,25-Apr-18,2018,1,Battle-No change of territory,Ganda Izo Ethnic Militia (Mali),,4,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,34,Western Africa,Mali,Gao,Bourem,Bourem,Bourem,16.955,-0.349,2,Mali Actu,Subnational,"On April 25, GATIA militiamen who attempted to rob a merchant in Taboye, Bourem were shot dead by Ganda Izo militiamen who escorted the merchant, while GATIA said the groups combatants were ambushed, the Malian army issued a statement claiming it had killed three terrorists.",3,1538773395,MLI
1613969,466,MLI1977,1977,22-Apr-18,2018,1,Remote violence,JNIM: Group for Support of Islam and Muslims,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Military Forces of France,8,28,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Agence France Presse; Menastream; Maghreb Emergent,Other-International,"On April 22, several heavy explosions were heard in Timbuktu, locals confirmed that it was the Super Camp harboring MINUSMA peacekeepers and French soldiers of Operation Barkhane that had been targeted, there were no casualties or material damages recorded following the attack since the projectiles fired fell outside the camp perimeter. JNIM claimed responsibility and stated that the group had fired both mortar shells and rockets.",0,1527542653,MLI
1642005,466,MLI1973,1973,21-Apr-18,2018,1,Remote violence,JNIM: Group for Support of Islam and Muslims,Ansar Dine,2,Military Forces of France,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),8,28,Western Africa,Mali,Kidal,Tessalit,Amachach,Amachach,20.3247,0.7308,2,Menastream,Other,"On April 21, presumed JNIM militants of Ansar Dine launched a rocket that fell 1.5km from the joint MINUSMA/Barkhane base Amachach near Tessalit, Kidal Region",0,1530028691,MLI
1613968,466,MLI1974,1974,21-Apr-18,2018,1,Battle-No change of territory,Military Forces of France,,8,JNIM: Group for Support of Islam and Muslims,AQM: Al-Qaeda in Mali,2,28,Western Africa,Mali,Tombouctou,Goundam,Tin Aicha,Tin Aicha,16.7768,-4.0186,2,Menastream,Other,"On April 21, French forces of Operation Barkhane conducted and air-supported operation against presumed JNIM militants of AQIM's Sahara Region battalion near Tin Aicha, the operation involved both commandos that clashed with the militants and airstrikes by helicopters, three militants were killed and several French soldiers were wounded in the clashes.",3,1527542653,MLI
1866161,466,MLI1975,1975,21-Apr-18,2018,1,Battle-No change of territory,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Nouhoun-Bozo Communal Militia (Mali),,4,24,Western Africa,Mali,Mopti,Djenne,Kewa,Nouhoun-Bozo,14.1678,-4.8937,1,Menastream,Other,"On April 21, presumed JNIM militants of Katiba Macina clashed with local residents in the village of Nouhoun-Bozo, no casualties reported.",0,1537560359,MLI
1866162,466,MLI1976,1976,21-Apr-18,2018,1,Battle-No change of territory,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Dozo Militia,,4,24,Western Africa,Mali,Segou,Macina,Macina,Ke-Macina,13.9641,-5.3579,2,Menastream,Other,"On April 21, presumed JNIM militants of Katiba Macina ambushed a convoy of Dozos in the Nawalouma area of Ke-Macina, a number of Dozos killed and arms seized. Unknown fatalities coded as 10.",10,1537560359,MLI
1866169,466,MLI1972,1972,20-Apr-18,2018,1,Battle-No change of territory,Military Forces of Mali (2013-),,1,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,12,Western Africa,Mali,Mopti,Tenenkou,Diondori,Tina,14.6402,-4.6769,2,Menastream,Other,"On April 20, the Malian army killed 15 presumed JNIM militants of Katiba Macina in an air-supported operation in the forest of Tina (Tenenkou), Mopti Region, one Malian soldier was also killed and two others were wounded in the operation.",16,1537560359,MLI
1613967,466,MLI1970,1970,18-Apr-18,2018,1,Violence against civilians,Unidentified Communal Militia (Mali),,4,Civilians (Mali),Fulani Ethnic Group (Mali),7,47,Western Africa,Mali,Tombouctou,Gourma-Rharous,Gossi,Doro,16.1433,-0.8439,2,Menastream,Other,"On April 18, unknown gunmen killed two Fulani herdsmen in the area of Doro, axis Gao-Gossi.",2,1527542653,MLI
1642012,466,MLI1971,1971,18-Apr-18,2018,1,Battle-No change of territory,JNIM: Group for Support of Islam and Muslims,Al Mourabitoune Battalion,2,Military Forces of Mali (2013-),,1,12,Western Africa,Mali,Gao,Gao,Gao-Central,Gao,16.2717,-0.0447,1,Menastream,Other,"On April 18, presumed JNIM militants of Al-Mourabitoun shot two soldiers in Gao and seized the vehicle they were travelling.",0,1530028691,MLI
1866160,466,MLI1968,1968,16-Apr-18,2018,1,Remote violence,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Military Forces of Mali (2013-),,1,12,Western Africa,Mali,Segou,Niono,Sokolo,Sokolo,14.7328,-6.1219,2,Menastream,Other,"On April 16, a Malian army vehicle of the GTIA Waraba Battalion was struck by an IED 25km from Sokolo, Segou Region, 8 soldiers wounded including two severely. The IED was most likely planted by JNIM militants of Katiba Macina.",0,1537560359,MLI
1642017,466,MLI1969,1969,16-Apr-18,2018,1,Violence against civilians,Unidentified Armed Group (Mali),,3,Civilians (Mali),Tuareg Ethnic Group (Mali),7,37,Western Africa,Mali,Gao,Ansongo,Tessit,Tessit,15.2238,0.2925,2,Menastream,Other,"On April 16, unknown gunmen aboard a motorbike abducted a Tuareg man in Tessit.",0,1530028691,MLI
1613966,466,MLI1966,1966,15-Apr-18,2018,1,Battle-No change of territory,Islamic State (Greater Sahara),,2,GATIA: Imghad Tuareg and Allies Self-Defense Group,,3,23,Western Africa,Mali,Tombouctou,Gourma-Rharous,Gossi,Gossi,15.8196,-1.2911,1,Menastream; Agence France Presse,Other-International,"On April 15, unknown gunmen aboard a motorbike assassinated GATIA field commander Mohamed Yousef Ag Nouh also called 'Akhalshosh' at an auto repair workshop in Gossi, (Gourma-Rharous), Tombouctou Region. ISGS claimed responsibility for the assassination.",1,1527542653,MLI
1642045,466,MLI1967,1967,15-Apr-18,2018,1,Battle-No change of territory,Islamic State (Greater Sahara),,2,MSA: Movement for Azawad Salvation,,3,23,Western Africa,Mali,Gao,Menaka,Tidarmene,In Kadeouene,16.3567,2.1581,1,Menastream,Other,"On April 15, presumed ISGS militants assassinated MSA officer Mohamed Intawdoute in Inkadewane, north of Menaka.",1,1530028691,MLI
1866159,466,MLI1965,1965,14-Apr-18,2018,1,Battle-No change of territory,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Police Forces of Mali (2013-) Gendarmerie,,1,12,Western Africa,Mali,Mopti,Djenne,Djenne,Poromani,13.8345,-4.3755,2,Menastream,Other,"On April 14, presumed JNIM militants of Katiba Macina attacked a Malian gendarmerie convoy early near the village of Poromani, about 20km from Djenne, Mopti no casualties were recorded and the assailants escaped, although later during the day a gendarmerie patrol arrested Fulani villagers in Poromani.",0,1537560359,MLI
1866110,466,MLI1964,1964,14-Apr-18,2018,1,Violence against civilians,Katiba Macina,,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Youwarou,Youwarou,Youwarou,15.3684,-4.2628,2,Menastream,Other,"On April 14, presumed militants abducted two civilians at the market in Koffel, Youwarou.",0,1537560359,MLI
1613965,466,MLI1963,1963,14-Apr-18,2018,1,Battle-No change of territory,JNIM: Group for Support of Islam and Muslims,,2,MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),Military Forces of France,8,28,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Menastream; Agence France Presse,Other-International,"On April 14, presumed JNIM militants carried out a multi-pronged attack against the Timbuktu Airport which harbors MINUSMA peacekeepers and French Barkhane forces. The attack involved a mortar barrage, explosives-laden vehicles and militants including some equipped with explosive belts, the battle took place for more than three hours, at least two SVBIEDs were detonated and one immobilized. French military aviation assets were deployed from Gao and Niamey including fighter jets and helicopters carrying commandos, when the battle had ended had at least 15 militants and 1 peacekeeper been killed, 7 peacekeepers, 7 Barkhane soldiers and two civilians had also been wounded, some severely.",16,1527542653,MLI
1346400,466,MLI1962,1962,11-Apr-18,2018,1,Violence against civilians,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),MINUSMA: United Nations Multidimensional Integrated Stabilization Mission in Mali (2013-),7,27,Western Africa,Mali,Gao,Bourem,Tarkint,Tarkint,17.4794,0.1169,2,Menastream,Other,"On April 11, a MINUSMA-chartered supply convoy of fuel trucks was attacked by presumed JNIM militants in the area of Tarkint, Gao Region, six civilians were killed, one gone missing, four wounded and five trucks burned, two trucks were also immobilized.",6,1524053812,MLI
